direction_id,pair,block_id,source,target,source_range,target_range,requirement_no,required_explanation,contrary_evidence,response_model
mark_used_matthew,Mark↔Matthew,10,Matthew,Mark,Matt 13:18–Matt 13:23,Mark 4:14–Mark 4:20,2,"Within the span Mark preserves more unmatched material (1 vs 0), which fits Markan expansion, retention, or de-grouping.",Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
mark_used_matthew,Mark↔Matthew,10,Matthew,Mark,Matt 13:18–Matt 13:23,Mark 4:14–Mark 4:20,3,Mark has more tempo markers (3 vs 2); Matthew→Mark implies intensification or vividization.,Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
matthew_used_mark,Mark↔Matthew,11,Mark,Matthew,Mark 4:31–Mark 4:34,Matt 13:31–Matt 13:34,1,"Matthew span is longer (88 tokens vs 68); this requires expansion, insertion, or fuller retelling.",Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
matthew_used_mark,Mark↔Matthew,11,Mark,Matthew,Mark 4:31–Mark 4:34,Matt 13:31–Matt 13:34,2,Alignment confidence is low; either direction would require more thematic redistribution or partial reuse assumptions.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
mark_used_matthew,Mark↔Matthew,11,Matthew,Mark,Matt 13:31–Matt 13:34,Mark 4:31–Mark 4:34,1,"Mark span is shorter (68 vs 88); this requires abbreviation, omission, or condensation.",Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
mark_used_matthew,Mark↔Matthew,11,Matthew,Mark,Matt 13:31–Matt 13:34,Mark 4:31–Mark 4:34,2,Alignment confidence is low; either direction would require more thematic redistribution or partial reuse assumptions.,Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
matthew_used_mark,Mark↔Matthew,12,Mark,Matthew,Mark 6:2–Mark 6:5,Matt 13:54–Matt 13:58,1,Span lengths are close (105 vs 96); neither direction is decided by block length alone.,Local changes still require redactional explanation.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
matthew_used_mark,Mark↔Matthew,12,Mark,Matthew,Mark 6:2–Mark 6:5,Matt 13:54–Matt 13:58,2,"Within the span Matthew has more unmatched verses (1 vs Mark 0), which fits added material or redistribution into the Matthean span.",Local changes still require redactional explanation.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
matthew_used_mark,Mark↔Matthew,12,Mark,Matthew,Mark 6:2–Mark 6:5,Matt 13:54–Matt 13:58,3,Matthew has a higher present-indicative ratio in the span (0.5 vs 0.3333); Mark→Matthew would require added present-tense vividness.,Local changes still require redactional explanation.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
matthew_used_mark,Mark↔Matthew,12,Mark,Matthew,Mark 6:2–Mark 6:5,Matt 13:54–Matt 13:58,4,Before this block Mark has an unmatched interval of 51 verses (Mark 4:35–Mark 6:1) compared with 19 in Matthew.,Local changes still require redactional explanation.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
mark_used_matthew,Mark↔Matthew,12,Matthew,Mark,Matt 13:54–Matt 13:58,Mark 6:2–Mark 6:5,1,Span lengths are close (105 vs 96); neither direction is decided by block length alone.,Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
mark_used_matthew,Mark↔Matthew,12,Matthew,Mark,Matt 13:54–Matt 13:58,Mark 6:2–Mark 6:5,2,"Within the span Mark lacks 1 relative Matthean verses, which requires omission or stronger compression.",Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
mark_used_matthew,Mark↔Matthew,12,Matthew,Mark,Matt 13:54–Matt 13:58,Mark 6:2–Mark 6:5,3,Matthew→Mark would fit smoothing away from present-tense vividness (0.5→0.3333).,Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
mark_used_matthew,Mark↔Matthew,12,Matthew,Mark,Matt 13:54–Matt 13:58,Mark 6:2–Mark 6:5,4,"Before this block Matthew lacks a Markan interval of 51 verses (Mark 4:35–Mark 6:1); Matthew→Mark fits Markan expansion, preservation, or non-Matthean material.",Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
matthew_used_mark,Mark↔Matthew,13,Mark,Matthew,Mark 6:14–Mark 7:3,Matt 14:2–Matt 15:2,1,"Matthew span is shorter (577 vs 799); this requires abbreviation, omission, or simplification.",Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
matthew_used_mark,Mark↔Matthew,13,Mark,Matthew,Mark 6:14–Mark 7:3,Matt 14:2–Matt 15:2,2,"Within the span Mark has more unmatched verses (16 vs Matthew 7), which requires Matthew to compress, omit, or redistribute more material.",Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
matthew_used_mark,Mark↔Matthew,13,Mark,Matthew,Mark 6:14–Mark 7:3,Matt 14:2–Matt 15:2,3,Mark has more tempo markers εὐθύς/εὐθέως in this span (5 vs 3); Mark→Matthew implies tempo smoothing or de-intensification.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
matthew_used_mark,Mark↔Matthew,13,Mark,Matthew,Mark 6:14–Mark 7:3,Matt 14:2–Matt 15:2,4,Before this block Mark has an unmatched interval of 8 verses (Mark 6:6–Mark 6:13) compared with 1 in Matthew.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
mark_used_matthew,Mark↔Matthew,13,Matthew,Mark,Matt 14:2–Matt 15:2,Mark 6:14–Mark 7:3,1,"Mark span is longer (799 vs 577); this requires expansion, vividization, or added detail.",Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
mark_used_matthew,Mark↔Matthew,13,Matthew,Mark,Matt 14:2–Matt 15:2,Mark 6:14–Mark 7:3,2,"Within the span Mark preserves more unmatched material (16 vs 7), which fits Markan expansion, retention, or de-grouping.",Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
mark_used_matthew,Mark↔Matthew,13,Matthew,Mark,Matt 14:2–Matt 15:2,Mark 6:14–Mark 7:3,3,Mark has more tempo markers (5 vs 3); Matthew→Mark implies intensification or vividization.,Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
mark_used_matthew,Mark↔Matthew,13,Matthew,Mark,Matt 14:2–Matt 15:2,Mark 6:14–Mark 7:3,4,"Before this block Matthew lacks a Markan interval of 8 verses (Mark 6:6–Mark 6:13); Matthew→Mark fits Markan expansion, preservation, or non-Matthean material.",Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
matthew_used_mark,Mark↔Matthew,14,Mark,Matthew,Mark 7:9–Mark 7:29,Matt 15:3–Matt 15:28,1,"Matthew span is longer (388 tokens vs 329); this requires expansion, insertion, or fuller retelling.",Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
matthew_used_mark,Mark↔Matthew,14,Mark,Matthew,Mark 7:9–Mark 7:29,Matt 15:3–Matt 15:28,2,"Within the span Matthew has more unmatched verses (11 vs Mark 5), which fits added material or redistribution into the Matthean span.",Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
matthew_used_mark,Mark↔Matthew,14,Mark,Matthew,Mark 7:9–Mark 7:29,Matt 15:3–Matt 15:28,3,Mark has more tempo markers εὐθύς/εὐθέως in this span (1 vs 0); Mark→Matthew implies tempo smoothing or de-intensification.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
matthew_used_mark,Mark↔Matthew,14,Mark,Matthew,Mark 7:9–Mark 7:29,Matt 15:3–Matt 15:28,4,Before this block Mark has an unmatched interval of 5 verses (Mark 7:4–Mark 7:8) compared with 0 in Matthew.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
mark_used_matthew,Mark↔Matthew,14,Matthew,Mark,Matt 15:3–Matt 15:28,Mark 7:9–Mark 7:29,1,"Mark span is shorter (329 vs 388); this requires abbreviation, omission, or condensation.",Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
mark_used_matthew,Mark↔Matthew,14,Matthew,Mark,Matt 15:3–Matt 15:28,Mark 7:9–Mark 7:29,2,"Within the span Mark lacks 6 relative Matthean verses, which requires omission or stronger compression.",Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
mark_used_matthew,Mark↔Matthew,14,Matthew,Mark,Matt 15:3–Matt 15:28,Mark 7:9–Mark 7:29,3,Mark has more tempo markers (1 vs 0); Matthew→Mark implies intensification or vividization.,Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
mark_used_matthew,Mark↔Matthew,14,Matthew,Mark,Matt 15:3–Matt 15:28,Mark 7:9–Mark 7:29,4,"Before this block Matthew lacks a Markan interval of 5 verses (Mark 7:4–Mark 7:8); Matthew→Mark fits Markan expansion, preservation, or non-Matthean material.",Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
matthew_used_mark,Mark↔Matthew,15,Mark,Matthew,Mark 8:2–Mark 8:20,Matt 15:32–Matt 16:10,1,Span lengths are close (277 vs 272); neither direction is decided by block length alone.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
matthew_used_mark,Mark↔Matthew,15,Mark,Matthew,Mark 8:2–Mark 8:20,Matt 15:32–Matt 16:10,2,"Within the span Mark has more unmatched verses (4 vs Matthew 3), which requires Matthew to compress, omit, or redistribute more material.",Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
matthew_used_mark,Mark↔Matthew,15,Mark,Matthew,Mark 8:2–Mark 8:20,Matt 15:32–Matt 16:10,3,Mark has more tempo markers εὐθύς/εὐθέως in this span (1 vs 0); Mark→Matthew implies tempo smoothing or de-intensification.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
