book,ref,original_idx,masked_as_markan,mask_rule,best_mark_ref,best_mark_original_idx,best_mark_score,best_mark_base_score,best_mark_lcs,best_mark_shared_content_lemmas,best_mark_rare_shared_lemmas,best_window_mark_ref,best_window_score,in_markan_chain,chain_mark_ref,chain_score,local_cluster,token_count,content_token_count,text
Matt,Matt 4:5,70,False,unmasked_non_markan,Mark 11:16,438,0.074943,0.09608,0.0,1,0,,0.0,False,,0.0,False,17,8,"Τότε παραλαμβάνει αὐτὸν ὁ διάβολος εἰς τὴν ἁγίαν πόλιν, καὶ ⸀ἔστησεν αὐτὸν ἐπὶ τὸ πτερύγιον τοῦ ἱεροῦ,"
Matt,Matt 4:6,71,False,unmasked_non_markan,Mark 10:3,373,0.146841,0.171164,0.0,2,1,,0.0,False,,0.0,False,32,14,"καὶ λέγει αὐτῷ· Εἰ υἱὸς εἶ τοῦ θεοῦ, βάλε σεαυτὸν κάτω· γέγραπται γὰρ ὅτι Τοῖς ἀγγέλοις αὐτοῦ ἐντελεῖται περὶ σοῦ καὶ ἐπὶ χειρῶν ἀροῦσίν σε, μήποτε προσκόψῃς πρὸς λίθον τὸν πόδα σου."
Matt,Matt 4:7,72,False,unmasked_non_markan,Mark 12:24,478,0.16653,0.2135,0.0,3,0,,0.0,False,,0.0,False,12,8,ἔφη αὐτῷ ὁ Ἰησοῦς· Πάλιν γέγραπται· Οὐκ ἐκπειράσεις κύριον τὸν θεόν σου.
Matt,Matt 4:8,73,False,unmasked_non_markan,Mark 9:2,324,0.170005,0.200861,0.0,3,1,,0.0,False,,0.0,False,21,11,"Πάλιν παραλαμβάνει αὐτὸν ὁ διάβολος εἰς ὄρος ὑψηλὸν λίαν, καὶ δείκνυσιν αὐτῷ πάσας τὰς βασιλείας τοῦ κόσμου καὶ τὴν δόξαν αὐτῶν"
Matt,Matt 4:9,74,False,unmasked_non_markan,Mark 5:6,155,0.168151,0.198484,0.0,1,1,,0.0,False,,0.0,False,11,5,"καὶ ⸀εἶπεν αὐτῷ· Ταῦτά ⸂σοι πάντα⸃ δώσω, ἐὰν πεσὼν προσκυνήσῃς μοι."
Matt,Matt 4:10,75,False,unmasked_non_markan,Mark 8:33,317,0.184773,0.219794,0.0,4,1,,0.0,False,,0.0,False,18,11,"τότε λέγει αὐτῷ ὁ Ἰησοῦς· ⸀Ὕπαγε, Σατανᾶ· γέγραπται γάρ· Κύριον τὸν θεόν σου προσκυνήσεις καὶ αὐτῷ μόνῳ λατρεύσεις."
Matt,Matt 4:11,76,False,unmasked_non_markan,Mark 1:31,31,0.290655,0.278617,0.333333,3,1,,0.0,False,,0.0,False,12,6,"τότε ἀφίησιν αὐτὸν ὁ διάβολος, καὶ ἰδοὺ ἄγγελοι προσῆλθον καὶ διηκόνουν αὐτῷ."
Matt,Matt 4:12,77,False,unmasked_non_markan,Mark 1:14,14,0.310781,0.306129,0.4,3,0,,0.0,True,Mark 1:14,0.306129,False,9,5,Ἀκούσας ⸀δὲ ὅτι Ἰωάννης παρεδόθη ἀνεχώρησεν εἰς τὴν Γαλιλαίαν.
Matt,Matt 4:13,78,False,unmasked_non_markan,Mark 7:31,278,0.1223,0.139701,0.0,2,1,,0.0,False,,0.0,False,15,9,καὶ καταλιπὼν τὴν Ναζαρὰ ἐλθὼν κατῴκησεν εἰς Καφαρναοὺμ τὴν παραθαλασσίαν ἐν ὁρίοις Ζαβουλὼν καὶ Νεφθαλίμ·
Matt,Matt 4:14,79,False,unmasked_non_markan,Mark 1:2,2,0.318055,0.298361,0.4,2,1,,0.0,False,,0.0,False,9,5,ἵνα πληρωθῇ τὸ ῥηθὲν διὰ Ἠσαΐου τοῦ προφήτου λέγοντος·
Matt,Matt 4:15,80,False,unmasked_non_markan,Mark 4:1,109,0.143868,0.184446,0.0,2,0,,0.0,False,,0.0,False,13,9,"Γῆ Ζαβουλὼν καὶ γῆ Νεφθαλίμ, ὁδὸν θαλάσσης, πέραν τοῦ Ἰορδάνου, Γαλιλαία τῶν ἐθνῶν,"
Matt,Matt 4:16,81,False,unmasked_non_markan,Mark 4:32,140,0.109997,0.123928,0.0,2,1,,0.0,False,,0.0,False,20,12,"ὁ λαὸς ὁ καθήμενος ἐν ⸀σκοτίᾳ ⸂φῶς εἶδεν⸃ μέγα, καὶ τοῖς καθημένοις ἐν χώρᾳ καὶ σκιᾷ θανάτου φῶς ἀνέτειλεν αὐτοῖς."
Matt,Matt 4:17,82,True,chain_context,Mark 6:12,204,0.404474,0.347616,0.666667,2,1,,0.0,True,Mark 1:15,0.305267,False,15,9,"Ἀπὸ τότε ἤρξατο ὁ Ἰησοῦς κηρύσσειν καὶ λέγειν· Μετανοεῖτε, ἤγγικεν γὰρ ἡ βασιλεία τῶν οὐρανῶν."
Matt,Matt 4:18,83,True,strict_verse,Mark 1:16,16,0.607645,0.571767,0.75,8,2,,0.0,True,Mark 1:16,0.571767,True,27,16,"Περιπατῶν δὲ παρὰ τὴν θάλασσαν τῆς Γαλιλαίας εἶδεν δύο ἀδελφούς, Σίμωνα τὸν λεγόμενον Πέτρον καὶ Ἀνδρέαν τὸν ἀδελφὸν αὐτοῦ, βάλλοντας ἀμφίβληστρον εἰς τὴν θάλασσαν, ἦσαν γὰρ ἁλιεῖς·"
Matt,Matt 4:19,84,True,strict_verse,Mark 1:17,17,0.754962,0.702943,1.0,5,2,,0.0,True,Mark 1:17,0.702943,True,11,5,"καὶ λέγει αὐτοῖς· Δεῦτε ὀπίσω μου, καὶ ποιήσω ὑμᾶς ἁλιεῖς ἀνθρώπων."
Matt,Matt 4:20,85,True,strict_verse,Mark 1:18,18,0.690818,0.695493,0.75,3,1,,0.0,True,Mark 1:18,0.695493,True,8,4,οἱ δὲ εὐθέως ἀφέντες τὰ δίκτυα ἠκολούθησαν αὐτῷ.
Matt,Matt 4:21,86,True,strict_verse,Mark 1:19,19,0.655425,0.600195,0.818182,9,4,,0.0,True,Mark 1:19,0.600195,True,31,16,"Καὶ προβὰς ἐκεῖθεν εἶδεν ἄλλους δύο ἀδελφούς, Ἰάκωβον τὸν τοῦ Ζεβεδαίου καὶ Ἰωάννην τὸν ἀδελφὸν αὐτοῦ, ἐν τῷ πλοίῳ μετὰ Ζεβεδαίου τοῦ πατρὸς αὐτῶν καταρτίζοντας τὰ δίκτυα αὐτῶν, καὶ ἐκάλεσεν αὐτούς."
Matt,Matt 4:22,87,False,unmasked_non_markan,Mark 4:36,144,0.303004,0.29616,0.4,2,0,,0.0,False,,0.0,False,12,5,οἱ δὲ εὐθέως ἀφέντες τὸ πλοῖον καὶ τὸν πατέρα αὐτῶν ἠκολούθησαν αὐτῷ.
Matt,Matt 4:23,88,False,unmasked_non_markan,Mark 1:39,39,0.279146,0.291945,0.285714,4,0,,0.0,False,,0.0,False,27,14,"Καὶ περιῆγεν ⸂ἐν ὅλῃ τῇ Γαλιλαίᾳ⸃, διδάσκων ἐν ταῖς συναγωγαῖς αὐτῶν καὶ κηρύσσων τὸ εὐαγγέλιον τῆς βασιλείας καὶ θεραπεύων πᾶσαν νόσον καὶ πᾶσαν μαλακίαν ἐν τῷ λαῷ."
Matt,Matt 4:24,89,False,unmasked_non_markan,Mark 1:34,34,0.314389,0.285846,0.285714,5,3,,0.0,False,,0.0,False,29,16,"καὶ ἀπῆλθεν ἡ ἀκοὴ αὐτοῦ εἰς ὅλην τὴν Συρίαν· καὶ προσήνεγκαν αὐτῷ πάντας τοὺς κακῶς ἔχοντας ποικίλαις νόσοις καὶ βασάνοις ⸀συνεχομένους, δαιμονιζομένους καὶ σεληνιαζομένους καὶ παραλυτικούς, καὶ ἐθεράπευσεν αὐτούς."
Matt,Matt 4:25,90,False,unmasked_non_markan,Mark 5:24,173,0.330909,0.285781,0.6,3,0,,0.0,False,,0.0,False,18,8,καὶ ἠκολούθησαν αὐτῷ ὄχλοι πολλοὶ ἀπὸ τῆς Γαλιλαίας καὶ Δεκαπόλεως καὶ Ἱεροσολύμων καὶ Ἰουδαίας καὶ πέραν τοῦ Ἰορδάνου.
Matt,Matt 5:1,91,False,unmasked_non_markan,Mark 3:13,86,0.310369,0.305601,0.4,2,0,,0.0,False,,0.0,False,16,7,Ἰδὼν δὲ τοὺς ὄχλους ἀνέβη εἰς τὸ ὄρος· καὶ καθίσαντος αὐτοῦ προσῆλθαν αὐτῷ οἱ μαθηταὶ αὐτοῦ·
Matt,Matt 5:2,92,False,unmasked_non_markan,Mark 4:2,110,0.14079,0.1805,0.0,2,0,,0.0,False,,0.0,False,8,4,καὶ ἀνοίξας τὸ στόμα αὐτοῦ ἐδίδασκεν αὐτοὺς λέγων·
Matt,Matt 5:3,93,False,unmasked_non_markan,Mark 12:42,496,0.123144,0.140783,0.0,2,1,,0.0,False,,0.0,False,12,6,"Μακάριοι οἱ πτωχοὶ τῷ πνεύματι, ὅτι αὐτῶν ἐστιν ἡ βασιλεία τῶν οὐρανῶν."
Matt,Matt 5:4,94,False,unmasked_non_markan,Mark 16:10,663,0.273593,0.256743,0.333333,1,1,,0.0,False,,0.0,False,6,3,"μακάριοι οἱ πενθοῦντες, ὅτι αὐτοὶ παρακληθήσονται."
Matt,Matt 5:5,95,False,unmasked_non_markan,Mark 10:17,387,0.110208,0.124199,0.0,1,1,,0.0,False,,0.0,False,8,4,"μακάριοι οἱ πραεῖς, ὅτι αὐτοὶ κληρονομήσουσι τὴν γῆν."
Matt,Matt 5:6,96,False,unmasked_non_markan,Mark 6:42,234,0.185261,0.220419,0.0,1,1,,0.0,False,,0.0,False,10,5,"μακάριοι οἱ πεινῶντες καὶ διψῶντες τὴν δικαιοσύνην, ὅτι αὐτοὶ χορτασθήσονται."
Matt,Matt 5:7,97,False,unmasked_non_markan,Mark 5:19,168,0.125454,0.143745,0.0,1,1,,0.0,False,,0.0,False,6,3,"μακάριοι οἱ ἐλεήμονες, ὅτι αὐτοὶ ἐλεηθήσονται."
Matt,Matt 5:8,98,False,unmasked_non_markan,Mark 12:26,480,0.095121,0.12195,0.0,1,0,,0.0,False,,0.0,False,10,5,"μακάριοι οἱ καθαροὶ τῇ καρδίᾳ, ὅτι αὐτοὶ τὸν θεὸν ὄψονται."
Matt,Matt 5:9,99,False,unmasked_non_markan,Mark 5:7,156,0.113529,0.14555,0.0,2,0,,0.0,False,,0.0,False,8,5,"μακάριοι οἱ εἰρηνοποιοί, ὅτι αὐτοὶ υἱοὶ θεοῦ κληθήσονται."
Matt,Matt 5:10,100,False,unmasked_non_markan,Mark 3:24,97,0.107518,0.137843,0.0,1,0,,0.0,False,,0.0,False,12,6,"μακάριοι οἱ δεδιωγμένοι ἕνεκεν δικαιοσύνης, ὅτι αὐτῶν ἐστιν ἡ βασιλεία τῶν οὐρανῶν."
Matt,Matt 5:11,101,False,unmasked_non_markan,Mark 7:23,270,0.128167,0.164316,0.0,2,0,,0.0,False,,0.0,False,16,8,μακάριοί ἐστε ὅταν ὀνειδίσωσιν ὑμᾶς καὶ διώξωσιν καὶ εἴπωσιν πᾶν ⸀πονηρὸν καθ’ ὑμῶν ψευδόμενοι ἕνεκεν ἐμοῦ.
Matt,Matt 5:12,102,False,unmasked_non_markan,Mark 15:18,625,0.099762,0.110806,0.0,1,1,,0.0,False,,0.0,False,19,8,"χαίρετε καὶ ἀγαλλιᾶσθε, ὅτι ὁ μισθὸς ὑμῶν πολὺς ἐν τοῖς οὐρανοῖς· οὕτως γὰρ ἐδίωξαν τοὺς προφήτας τοὺς πρὸ ὑμῶν."
Matt,Matt 5:13,103,False,unmasked_non_markan,Mark 9:50,370,0.254832,0.258332,0.222222,1,1,,0.0,False,,0.0,False,26,14,"Ὑμεῖς ἐστε τὸ ἅλας τῆς γῆς· ἐὰν δὲ τὸ ἅλας μωρανθῇ, ἐν τίνι ἁλισθήσεται; εἰς οὐδὲν ἰσχύει ἔτι εἰ μὴ ⸂βληθὲν ἔξω⸃ καταπατεῖσθαι ὑπὸ τῶν ἀνθρώπων."
Matt,Matt 5:14,104,False,unmasked_non_markan,Mark 9:40,362,0.113656,0.145713,0.0,2,0,,0.0,False,,0.0,False,13,9,Ὑμεῖς ἐστε τὸ φῶς τοῦ κόσμου. οὐ δύναται πόλις κρυβῆναι ἐπάνω ὄρους κειμένη·
Matt,Matt 5:15,105,False,unmasked_non_markan,Mark 4:21,129,0.437537,0.423124,0.375,4,3,,0.0,False,,0.0,False,20,8,"οὐδὲ καίουσιν λύχνον καὶ τιθέασιν αὐτὸν ὑπὸ τὸν μόδιον ἀλλ’ ἐπὶ τὴν λυχνίαν, καὶ λάμπει πᾶσιν τοῖς ἐν τῇ οἰκίᾳ."
Matt,Matt 5:16,106,False,unmasked_non_markan,Mark 14:6,541,0.171979,0.203392,0.0,2,1,,0.0,False,,0.0,False,23,10,"οὕτως λαμψάτω τὸ φῶς ὑμῶν ἔμπροσθεν τῶν ἀνθρώπων, ὅπως ἴδωσιν ὑμῶν τὰ καλὰ ἔργα καὶ δοξάσωσιν τὸν πατέρα ὑμῶν τὸν ἐν τοῖς οὐρανοῖς."
Matt,Matt 5:17,107,False,unmasked_non_markan,Mark 13:2,500,0.174768,0.206967,0.0,3,1,,0.0,False,,0.0,False,15,10,Μὴ νομίσητε ὅτι ἦλθον καταλῦσαι τὸν νόμον ἢ τοὺς προφήτας· οὐκ ἦλθον καταλῦσαι ἀλλὰ πληρῶσαι·
Matt,Matt 5:18,108,True,strict_verse,Mark 13:31,529,0.518755,0.483141,0.714286,5,1,,0.0,False,,0.0,False,27,14,"ἀμὴν γὰρ λέγω ὑμῖν, ἕως ἂν παρέλθῃ ὁ οὐρανὸς καὶ ἡ γῆ, ἰῶτα ἓν ἢ μία κεραία οὐ μὴ παρέλθῃ ἀπὸ τοῦ νόμου, ἕως ἂν πάντα γένηται."
Matt,Matt 5:19,109,False,unmasked_non_markan,Mark 6:30,222,0.11585,0.148525,0.0,2,0,,0.0,False,,0.0,False,36,17,"ὃς ἐὰν οὖν λύσῃ μίαν τῶν ἐντολῶν τούτων τῶν ἐλαχίστων καὶ διδάξῃ οὕτως τοὺς ἀνθρώπους, ἐλάχιστος κληθήσεται ἐν τῇ βασιλείᾳ τῶν οὐρανῶν· ὃς δ’ ἂν ποιήσῃ καὶ διδάξῃ, οὗτος μέγας κληθήσεται ἐν τῇ βασιλείᾳ τῶν οὐρανῶν."
Matt,Matt 5:20,110,False,unmasked_non_markan,Mark 10:15,385,0.377985,0.356391,0.555556,5,0,,0.0,False,,0.0,False,23,12,"λέγω γὰρ ὑμῖν ὅτι ἐὰν μὴ περισσεύσῃ ⸂ὑμῶν ἡ δικαιοσύνη⸃ πλεῖον τῶν γραμματέων καὶ Φαρισαίων, οὐ μὴ εἰσέλθητε εἰς τὴν βασιλείαν τῶν οὐρανῶν."
Matt,Matt 5:21,111,False,unmasked_non_markan,Mark 14:64,599,0.156769,0.183892,0.0,3,1,,0.0,False,,0.0,False,15,9,"Ἠκούσατε ὅτι ἐρρέθη τοῖς ἀρχαίοις· Οὐ φονεύσεις· ὃς δ’ ἂν φονεύσῃ, ἔνοχος ἔσται τῇ κρίσει."
Matt,Matt 5:22,112,False,unmasked_non_markan,Mark 14:64,599,0.307304,0.290347,0.375,3,1,,0.0,False,,0.0,False,39,19,"ἐγὼ δὲ λέγω ὑμῖν ὅτι πᾶς ὁ ὀργιζόμενος τῷ ἀδελφῷ ⸀αὐτοῦ ἔνοχος ἔσται τῇ κρίσει· ὃς δ’ ἂν εἴπῃ τῷ ἀδελφῷ αὐτοῦ· Ῥακά, ἔνοχος ἔσται τῷ συνεδρίῳ· ὃς δ’ ἂν εἴπῃ· Μωρέ, ἔνοχος ἔσται εἰς τὴν γέενναν τοῦ πυρός."
Matt,Matt 5:23,113,False,unmasked_non_markan,Mark 7:11,259,0.113672,0.128639,0.0,1,1,,0.0,False,,0.0,False,19,6,"ἐὰν οὖν προσφέρῃς τὸ δῶρόν σου ἐπὶ τὸ θυσιαστήριον κἀκεῖ μνησθῇς ὅτι ὁ ἀδελφός σου ἔχει τι κατὰ σοῦ,"
Matt,Matt 5:24,114,False,unmasked_non_markan,Mark 7:11,259,0.145739,0.169751,0.0,1,1,,0.0,False,,0.0,False,22,12,"ἄφες ἐκεῖ τὸ δῶρόν σου ἔμπροσθεν τοῦ θυσιαστηρίου καὶ ὕπαγε πρῶτον διαλλάγηθι τῷ ἀδελφῷ σου, καὶ τότε ἐλθὼν πρόσφερε τὸ δῶρόν σου."
Matt,Matt 5:25,115,False,unmasked_non_markan,Mark 9:40,362,0.075118,0.096305,0.0,1,0,,0.0,False,,0.0,False,30,13,"ἴσθι εὐνοῶν τῷ ἀντιδίκῳ σου ταχὺ ἕως ὅτου εἶ ⸂μετ’ αὐτοῦ ἐν τῇ ὁδῷ⸃, μήποτέ σε παραδῷ ὁ ἀντίδικος τῷ κριτῇ, καὶ ὁ ⸀κριτὴς τῷ ὑπηρέτῃ, καὶ εἰς φυλακὴν βληθήσῃ·"
Matt,Matt 5:26,116,False,unmasked_non_markan,Mark 6:10,202,0.195556,0.233619,0.0,3,1,,0.0,False,,0.0,False,13,8,"ἀμὴν λέγω σοι, οὐ μὴ ἐξέλθῃς ἐκεῖθεν ἕως ἂν ἀποδῷς τὸν ἔσχατον κοδράντην."
Matt,Matt 5:27,117,False,unmasked_non_markan,Mark 4:9,117,0.186609,0.239242,0.0,2,0,,0.0,False,,0.0,False,5,4,Ἠκούσατε ὅτι ἐρρέθη· Οὐ μοιχεύσεις.
Matt,Matt 5:28,118,False,unmasked_non_markan,Mark 13:23,521,0.12645,0.162116,0.0,2,0,,0.0,False,,0.0,False,20,8,ἐγὼ δὲ λέγω ὑμῖν ὅτι πᾶς ὁ βλέπων γυναῖκα πρὸς τὸ ἐπιθυμῆσαι αὐτὴν ἤδη ἐμοίχευσεν αὐτὴν ἐν τῇ καρδίᾳ αὐτοῦ.
Matt,Matt 5:29,119,False,unmasked_non_markan,Mark 9:47,367,0.274459,0.268842,0.285714,4,1,,0.0,False,,0.0,False,33,14,"εἰ δὲ ὁ ὀφθαλμός σου ὁ δεξιὸς σκανδαλίζει σε, ἔξελε αὐτὸν καὶ βάλε ἀπὸ σοῦ, συμφέρει γάρ σοι ἵνα ἀπόληται ἓν τῶν μελῶν σου καὶ μὴ ὅλον τὸ σῶμά σου βληθῇ εἰς γέενναν."
Matt,Matt 5:30,120,False,unmasked_non_markan,Mark 9:43,365,0.161565,0.190041,0.0,4,1,,0.0,False,,0.0,False,32,14,"καὶ εἰ ἡ δεξιά σου χεὶρ σκανδαλίζει σε, ἔκκοψον αὐτὴν καὶ βάλε ἀπὸ σοῦ, συμφέρει γάρ σοι ἵνα ἀπόληται ἓν τῶν μελῶν σου καὶ μὴ ὅλον τὸ σῶμά σου ⸂εἰς γέενναν ἀπέλθῃ⸃."
Matt,Matt 5:31,121,True,local_cluster,Mark 10:11,381,0.385205,0.355392,0.6,3,0,,0.0,False,,0.0,True,11,5,"Ἐρρέθη ⸀δέ· Ὃς ἂν ἀπολύσῃ τὴν γυναῖκα αὐτοῦ, δότω αὐτῇ ἀποστάσιον."
Matt,Matt 5:32,122,True,strict_verse,Mark 10:11,381,0.547176,0.475012,0.833333,5,2,,0.0,False,,0.0,True,23,11,"ἐγὼ δὲ λέγω ὑμῖν ὅτι ⸂πᾶς ὁ ἀπολύων⸃ τὴν γυναῖκα αὐτοῦ παρεκτὸς λόγου πορνείας ποιεῖ αὐτὴν ⸀μοιχευθῆναι, καὶ ὃς ἐὰν ἀπολελυμένην γαμήσῃ μοιχᾶται."
Matt,Matt 5:33,123,False,unmasked_non_markan,Mark 6:26,218,0.122077,0.139415,0.0,2,1,,0.0,False,,0.0,False,15,9,"Πάλιν ἠκούσατε ὅτι ἐρρέθη τοῖς ἀρχαίοις· Οὐκ ἐπιορκήσεις, ἀποδώσεις δὲ τῷ κυρίῳ τοὺς ὅρκους σου."
Matt,Matt 5:34,124,False,unmasked_non_markan,Mark 14:71,606,0.133044,0.153475,0.0,2,1,,0.0,False,,0.0,False,16,8,"ἐγὼ δὲ λέγω ὑμῖν μὴ ὀμόσαι ὅλως· μήτε ἐν τῷ οὐρανῷ, ὅτι θρόνος ἐστὶν τοῦ θεοῦ·"
Matt,Matt 5:35,125,False,unmasked_non_markan,Mark 9:40,362,0.131117,0.168099,0.0,1,0,,0.0,False,,0.0,False,19,9,"μήτε ἐν τῇ γῇ, ὅτι ὑποπόδιόν ἐστιν τῶν ποδῶν αὐτοῦ· μήτε εἰς Ἱεροσόλυμα, ὅτι πόλις ἐστὶν τοῦ μεγάλου βασιλέως·"
Matt,Matt 5:36,126,False,unmasked_non_markan,Mark 14:71,606,0.151798,0.177519,0.0,2,1,,0.0,False,,0.0,False,15,9,"μήτε ἐν τῇ κεφαλῇ σου ὀμόσῃς, ὅτι οὐ δύνασαι μίαν τρίχα λευκὴν ⸂ποιῆσαι ἢ μέλαιναν⸃."
Matt,Matt 5:37,127,False,unmasked_non_markan,Mark 4:18,126,0.182908,0.234497,0.0,2,0,,0.0,False,,0.0,False,17,5,"ἔστω δὲ ὁ λόγος ὑμῶν ναὶ ναί, οὒ οὔ· τὸ δὲ περισσὸν τούτων ἐκ τοῦ πονηροῦ ἐστιν."
Matt,Matt 5:38,128,False,unmasked_non_markan,Mark 9:47,367,0.162468,0.208293,0.0,1,0,,0.0,False,,0.0,False,10,6,Ἠκούσατε ὅτι ἐρρέθη· Ὀφθαλμὸν ἀντὶ ὀφθαλμοῦ καὶ ὀδόντα ἀντὶ ὀδόντος.
Matt,Matt 5:39,129,False,unmasked_non_markan,Mark 8:28,312,0.097914,0.125531,0.0,2,0,,0.0,False,,0.0,False,21,10,"ἐγὼ δὲ λέγω ὑμῖν μὴ ἀντιστῆναι τῷ πονηρῷ· ἀλλ’ ὅστις σε ⸀ῥαπίζει ⸀εἰς τὴν δεξιὰν ⸀σιαγόνα, στρέψον αὐτῷ καὶ τὴν ἄλλην·"
Matt,Matt 5:40,130,False,unmasked_non_markan,Mark 6:9,201,0.120462,0.137345,0.0,1,1,,0.0,False,,0.0,False,15,7,"καὶ τῷ θέλοντί σοι κριθῆναι καὶ τὸν χιτῶνά σου λαβεῖν, ἄφες αὐτῷ καὶ τὸ ἱμάτιον·"
Matt,Matt 5:41,131,False,unmasked_non_markan,Mark 10:8,378,0.141472,0.181374,0.0,2,0,,0.0,False,,0.0,False,10,5,"καὶ ὅστις σε ἀγγαρεύσει μίλιον ἕν, ὕπαγε μετ’ αὐτοῦ δύο."
Matt,Matt 5:42,132,False,unmasked_non_markan,Mark 6:23,215,0.163378,0.209459,0.0,2,0,,0.0,False,,0.0,False,12,6,"τῷ αἰτοῦντί σε ⸀δός, καὶ τὸν θέλοντα ἀπὸ σοῦ δανίσασθαι μὴ ἀποστραφῇς."
Matt,Matt 5:43,133,False,unmasked_non_markan,Mark 12:31,485,0.322463,0.302303,0.333333,2,2,,0.0,False,,0.0,False,12,6,Ἠκούσατε ὅτι ἐρρέθη· Ἀγαπήσεις τὸν πλησίον σου καὶ μισήσεις τὸν ἐχθρόν σου.
Matt,Matt 5:44,134,False,unmasked_non_markan,Mark 12:36,490,0.120415,0.137284,0.0,2,1,,0.0,False,,0.0,False,14,5,"ἐγὼ δὲ λέγω ὑμῖν, ἀγαπᾶτε τοὺς ἐχθροὺς ⸀ὑμῶν καὶ προσεύχεσθε ὑπὲρ ⸀τῶν διωκόντων ὑμᾶς·"
Matt,Matt 5:45,135,False,unmasked_non_markan,Mark 4:6,114,0.176464,0.192047,0.0,2,2,,0.0,False,,0.0,False,24,11,"ὅπως γένησθε υἱοὶ τοῦ πατρὸς ὑμῶν τοῦ ⸀ἐν οὐρανοῖς, ὅτι τὸν ἥλιον αὐτοῦ ἀνατέλλει ἐπὶ πονηροὺς καὶ ἀγαθοὺς καὶ βρέχει ἐπὶ δικαίους καὶ ἀδίκους."
