layer,source_ref,target_ref,edge_basis,score,max_exact_run_len,max_exact_run,negative_space_flags,provisional_reading,formula_risk
epistles_to_gospels,Rom 5:21,John 1:17,automatic_greek_window,0.1746,3.0,δια ιησου χριστου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 6:4,John 11:4,automatic_greek_window,0.1639,3.0,τησ δοξησ του,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 6:4,John 11:4-7,automatic_greek_window,0.1558,3.0,τησ δοξησ του,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 6:4,John 11:4-5,automatic_greek_window,0.1539,3.0,τησ δοξησ του,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 6:5,John 11:13-15,automatic_greek_window,0.1587,3.0,του θανατου αυτου,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 6:5,John 11:11-13,automatic_greek_window,0.158,3.0,του θανατου αυτου,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 6:5,Luke 20:35,automatic_greek_window,0.1572,3.0,και τησ αναστασεωσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 6:9,John 21:12-14,automatic_greek_window,0.2252,3.0,εγερθεισ εκ νεκρων,,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 6:9,John 21:12-15,automatic_greek_window,0.2058,3.0,εγερθεισ εκ νεκρων,,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 6:9,John 21:11-14,automatic_greek_window,0.2054,3.0,εγερθεισ εκ νεκρων,,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 6:11,Luke 17:10-13,automatic_greek_window,0.1337,3.0,ουτωσ και υμεισ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 6:14,Mark 13:11,automatic_greek_window,0.1411,3.0,ου γαρ εστε,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 6:14,Mark 13:10-11,automatic_greek_window,0.1348,3.0,ου γαρ εστε,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 6:14,Mark 13:11-12,automatic_greek_window,0.1308,3.0,ου γαρ εστε,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 6:20,John 8:34-36,automatic_greek_window,0.1856,2.0,τησ αμαρτιασ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 6:20,John 8:33-34,automatic_greek_window,0.1784,2.0,τησ αμαρτιασ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 6:20,John 8:33-35,automatic_greek_window,0.1711,2.0,τησ αμαρτιασ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 6:22,John 4:36,automatic_greek_window,0.187,2.0,ζωην αιωνιον,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 6:22,John 4:36-37,automatic_greek_window,0.1714,2.0,ζωην αιωνιον,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:1,John 1:17,automatic_greek_window,0.1171,3.0,οτι ο νομοσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:1,John 1:16-17,automatic_greek_window,0.1031,3.0,οτι ο νομοσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:1,John 1:17-18,automatic_greek_window,0.1003,3.0,οτι ο νομοσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:2,Matt 5:18,automatic_greek_window,0.0969,3.0,απο του νομου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:2,John 12:24,automatic_greek_window,0.0949,3.0,εαν δε αποθανη,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:2,Matt 5:17-18,automatic_greek_window,0.0911,3.0,απο του νομου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:3,Matt 5:18,automatic_greek_window,0.1253,3.0,απο του νομου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:3,Matt 5:17-18,automatic_greek_window,0.1153,3.0,απο του νομου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:3,Matt 5:18-19,automatic_greek_window,0.1098,3.0,απο του νομου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:4,Mark 3:33-4:1,automatic_greek_window,0.1196,3.0,αδελφοι μου και,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:6,Matt 5:18,automatic_greek_window,0.0945,3.0,απο του νομου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:6,Matt 5:17-18,automatic_greek_window,0.0897,3.0,απο του νομου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:6,Matt 5:18-19,automatic_greek_window,0.0864,3.0,απο του νομου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:7,John 7:51,automatic_greek_window,0.109,3.0,μη ο νομοσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:7,John 7:49-51,automatic_greek_window,0.1058,3.0,μη ο νομοσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:7,John 7:48-51,automatic_greek_window,0.1028,3.0,μη ο νομοσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:10,John 15:12,automatic_greek_window,0.153,3.0,η εντολη η,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:10,John 15:11-12,automatic_greek_window,0.1308,3.0,η εντολη η,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:10,John 15:12-13,automatic_greek_window,0.1217,3.0,η εντολη η,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:14,John 1:17-20,automatic_greek_window,0.1529,3.0,οτι ο νομοσ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:14,John 1:17,automatic_greek_window,0.1261,3.0,οτι ο νομοσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:14,John 1:17-19,automatic_greek_window,0.1241,3.0,οτι ο νομοσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:16,Matt 12:5-7,automatic_greek_window,0.1763,3.0,τω νομω οτι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:16,Matt 12:5-8,automatic_greek_window,0.1729,3.0,τω νομω οτι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:16,Matt 12:4-7,automatic_greek_window,0.1635,3.0,τω νομω οτι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:18,Matt 28:5,automatic_greek_window,0.0987,3.0,οιδα γαρ οτι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:18,Matt 28:5-6,automatic_greek_window,0.0978,3.0,οιδα γαρ οτι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:18,Matt 28:4-6,automatic_greek_window,0.0931,3.0,οιδα γαρ οτι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:23,Matt 22:36,automatic_greek_window,0.1905,3.0,εν τω νομω,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:23,John 15:22-25,automatic_greek_window,0.1378,3.0,εν τω νομω,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:23,Luke 10:26,automatic_greek_window,0.1322,3.0,εν τω νομω,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:25,John 1:17,automatic_greek_window,0.1695,3.0,δια ιησου χριστου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:25,John 1:16-17,automatic_greek_window,0.1298,3.0,δια ιησου χριστου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 7:25,John 1:17-18,automatic_greek_window,0.1234,3.0,δια ιησου χριστου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:2,John 6:48,automatic_greek_window,0.1893,2.0,τησ ζωησ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:2,Matt 5:18,automatic_greek_window,0.1014,3.0,απο του νομου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:2,Matt 5:17-18,automatic_greek_window,0.0935,3.0,απο του νομου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:3,John 3:17,automatic_greek_window,0.1211,3.0,ο θεοσ τον,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:3,Luke 1:31-33,automatic_greek_window,0.1129,3.0,ο θεοσ τον,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:3,Luke 1:30-33,automatic_greek_window,0.1094,3.0,ο θεοσ τον,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:5,John 3:6,automatic_greek_window,0.3058,2.0,τησ σαρκοσ,,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:5,John 3:6-7,automatic_greek_window,0.2429,2.0,τησ σαρκοσ,,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:5,John 3:5-6,automatic_greek_window,0.225,2.0,τησ σαρκοσ,,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:6,John 3:6,automatic_greek_window,0.2311,2.0,τησ σαρκοσ,,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:6,John 3:6-7,automatic_greek_window,0.1926,2.0,τησ σαρκοσ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:6,John 3:5-6,automatic_greek_window,0.1805,2.0,τησ σαρκοσ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:7,John 3:5-6,automatic_greek_window,0.1742,2.0,τησ σαρκοσ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:8,Luke 20:36,automatic_greek_window,0.1777,1.0,οντεσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:8,Luke 20:35-36,automatic_greek_window,0.1717,2.0,οι δε,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:9,Matt 10:20,automatic_greek_window,0.2186,2.0,εν υμιν,,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:9,John 13:9-10,automatic_greek_window,0.1759,2.0,ουκ εχει,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:9,Matt 10:20-22,automatic_greek_window,0.1753,2.0,εν υμιν,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:11,Matt 10:20,automatic_greek_window,0.1016,3.0,το πνευμα του,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:11,Matt 10:19-20,automatic_greek_window,0.0659,3.0,το πνευμα του,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:11,Matt 10:20-21,automatic_greek_window,0.065,3.0,το πνευμα του,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:14,Luke 20:36,automatic_greek_window,0.2113,3.0,υιοι εισιν θεου,thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:14,Matt 13:38,automatic_greek_window,0.1902,1.0,ουτοι,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:14,Luke 20:35-36,automatic_greek_window,0.1871,3.0,υιοι εισιν θεου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Rom 8:15,Mark 14:36-38,automatic_greek_window,0.1841,3.0,αββα ο πατηρ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
