layer,source_ref,target_ref,score,max_exact_run_len,max_exact_run,negative_space_flags,interpretation_rule
epistle_to_gospel,1Cor 1:15,Matt 18:19-21,0.2573,4,εισ το εμον ονομα,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 1:15,Matt 18:19-22,0.254,4,εισ το εμον ονομα,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 1:15,Matt 18:20,0.3221,4,εισ το εμον ονομα,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 1:15,Matt 18:20-21,0.2748,4,εισ το εμον ονομα,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 1:15,Matt 18:20-22,0.2667,4,εισ το εμον ονομα,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 1:15,Matt 18:20-23,0.2537,4,εισ το εμον ονομα,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 2:11,Mark 12:14-17,0.1036,4,και τα του θεου,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 2:12,Mark 13:10-11,0.1295,4,αλλα το πνευμα το,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 2:12,Mark 13:10-12,0.1233,4,αλλα το πνευμα το,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 2:12,Mark 13:10-13,0.1206,4,αλλα το πνευμα το,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 2:12,Mark 13:11,0.135,4,αλλα το πνευμα το,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 2:12,Mark 13:11-12,0.126,4,αλλα το πνευμα το,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 2:12,Mark 13:11-13,0.1224,4,αλλα το πνευμα το,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 2:12,Mark 13:11-14,0.1183,4,αλλα το πνευμα το,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 2:12,Mark 13:8-11,0.118,4,αλλα το πνευμα το,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 2:12,Mark 13:9-11,0.1216,4,αλλα το πνευμα το,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 2:12,Mark 13:9-12,0.1185,4,αλλα το πνευμα το,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:17,Matt 26:58-61,0.1149,4,τον ναον του θεου,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:17,Matt 26:59-61,0.1192,4,τον ναον του θεου,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:17,Matt 26:59-62,0.1167,4,τον ναον του θεου,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:17,Matt 26:60-61,0.1241,4,τον ναον του θεου,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:17,Matt 26:60-62,0.12,4,τον ναον του θεου,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:17,Matt 26:60-63,0.1171,4,τον ναον του θεου,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:17,Matt 26:61,0.1687,4,τον ναον του θεου,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:17,Matt 26:61-62,0.1246,4,τον ναον του θεου,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:17,Matt 26:61-63,0.1201,4,τον ναον του θεου,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:17,Matt 26:61-64,0.1152,4,τον ναον του θεου,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:19,Luke 18:24-27,0.1283,4,παρα τω θεω εστιν,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:19,Luke 18:25-27,0.1332,4,παρα τω θεω εστιν,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:19,Luke 18:25-28,0.1291,4,παρα τω θεω εστιν,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:19,Luke 18:26-27,0.1475,4,παρα τω θεω εστιν,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:19,Luke 18:26-28,0.1359,4,παρα τω θεω εστιν,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:19,Luke 18:26-29,0.1275,4,παρα τω θεω εστιν,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:19,Luke 18:27,0.2107,4,παρα τω θεω εστιν,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:19,Luke 18:27-28,0.1413,4,παρα τω θεω εστιν,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:19,Luke 18:27-29,0.1299,4,παρα τω θεω εστιν,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 3:19,Luke 18:27-30,0.1252,4,παρα τω θεω εστιν,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 4:20,Luke 10:10-11,0.1795,4,η βασιλεια του θεου,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 4:20,Luke 10:10-12,0.1757,4,η βασιλεια του θεου,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 4:20,Luke 10:10-13,0.1711,4,η βασιλεια του θεου,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
epistle_to_gospel,1Cor 4:20,Luke 10:11,0.1896,4,η βασιλεια του θεου,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
