variant_case_id,layer,pair_or_context,ref,related_ref,variant_marker_count,variant_note_count,status,potential_effect,conclusion_stability,variant_notes
verse_variant_Matt_10_13,verse_inventory,all_gospels,Matt 10:13,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_10_14,verse_inventory,all_gospels,Matt 10:14,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_10_19,verse_inventory,all_gospels,Matt 10:19,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_10_23,verse_inventory,all_gospels,Matt 10:23,,3.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_10_25,verse_inventory,all_gospels,Matt 10:25,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_10_28,verse_inventory,all_gospels,Matt 10:28,,4.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_10_31,verse_inventory,all_gospels,Matt 10:31,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_10_32,verse_inventory,all_gospels,Matt 10:32,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_10_33,verse_inventory,all_gospels,Matt 10:33,,5.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_10_42,verse_inventory,all_gospels,Matt 10:42,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_11_2,verse_inventory,all_gospels,Matt 11:2,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_11_5,verse_inventory,all_gospels,Matt 11:5,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_11_6,verse_inventory,all_gospels,Matt 11:6,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_11_8,verse_inventory,all_gospels,Matt 11:8,,3.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_11_9,verse_inventory,all_gospels,Matt 11:9,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_11_10,verse_inventory,all_gospels,Matt 11:10,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_11_15,verse_inventory,all_gospels,Matt 11:15,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_11_16,verse_inventory,all_gospels,Matt 11:16,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_11_17,verse_inventory,all_gospels,Matt 11:17,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_11_19,verse_inventory,all_gospels,Matt 11:19,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_11_20,verse_inventory,all_gospels,Matt 11:20,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_11_23,verse_inventory,all_gospels,Matt 11:23,,5.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_11_25,verse_inventory,all_gospels,Matt 11:25,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_11_26,verse_inventory,all_gospels,Matt 11:26,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_3,verse_inventory,all_gospels,Matt 12:3,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_4,verse_inventory,all_gospels,Matt 12:4,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_10,verse_inventory,all_gospels,Matt 12:10,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_11,verse_inventory,all_gospels,Matt 12:11,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_13,verse_inventory,all_gospels,Matt 12:13,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_14,verse_inventory,all_gospels,Matt 12:14,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_15,verse_inventory,all_gospels,Matt 12:15,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_17,verse_inventory,all_gospels,Matt 12:17,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_18,verse_inventory,all_gospels,Matt 12:18,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_22,verse_inventory,all_gospels,Matt 12:22,,3.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_25,verse_inventory,all_gospels,Matt 12:25,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_27,verse_inventory,all_gospels,Matt 12:27,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_29,verse_inventory,all_gospels,Matt 12:29,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_31,verse_inventory,all_gospels,Matt 12:31,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_32,verse_inventory,all_gospels,Matt 12:32,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_36,verse_inventory,all_gospels,Matt 12:36,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_38,verse_inventory,all_gospels,Matt 12:38,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_44,verse_inventory,all_gospels,Matt 12:44,,4.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_46,verse_inventory,all_gospels,Matt 12:46,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_47,verse_inventory,all_gospels,Matt 12:47,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_12_48,verse_inventory,all_gospels,Matt 12:48,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_1,verse_inventory,all_gospels,Matt 13:1,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_2,verse_inventory,all_gospels,Matt 13:2,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_4,verse_inventory,all_gospels,Matt 13:4,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_7,verse_inventory,all_gospels,Matt 13:7,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_9,verse_inventory,all_gospels,Matt 13:9,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_11,verse_inventory,all_gospels,Matt 13:11,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_16,verse_inventory,all_gospels,Matt 13:16,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_18,verse_inventory,all_gospels,Matt 13:18,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_22,verse_inventory,all_gospels,Matt 13:22,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_23,verse_inventory,all_gospels,Matt 13:23,,3.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_24,verse_inventory,all_gospels,Matt 13:24,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_25,verse_inventory,all_gospels,Matt 13:25,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_27,verse_inventory,all_gospels,Matt 13:27,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_28,verse_inventory,all_gospels,Matt 13:28,,3.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_29,verse_inventory,all_gospels,Matt 13:29,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_30,verse_inventory,all_gospels,Matt 13:30,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_33,verse_inventory,all_gospels,Matt 13:33,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_34,verse_inventory,all_gospels,Matt 13:34,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_35,verse_inventory,all_gospels,Matt 13:35,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_36,verse_inventory,all_gospels,Matt 13:36,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_37,verse_inventory,all_gospels,Matt 13:37,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_39,verse_inventory,all_gospels,Matt 13:39,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_40,verse_inventory,all_gospels,Matt 13:40,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_43,verse_inventory,all_gospels,Matt 13:43,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_44,verse_inventory,all_gospels,Matt 13:44,,3.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_45,verse_inventory,all_gospels,Matt 13:45,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_46,verse_inventory,all_gospels,Matt 13:46,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_48,verse_inventory,all_gospels,Matt 13:48,,1.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
verse_variant_Matt_13_51,verse_inventory,all_gospels,Matt 13:51,,2.0,,variant_marker_present_in_SBLGNT_text,may affect lexical similarity or exact-run scoring if inside a compared phrase,not_assessed_case_by_case,
