model_id,direction_id,pair,unit_id,source_range,target_range,obligation_type,required_explanation,contrary_evidence,response_model,basis
proto_mark_plus_sayings:optional,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_2,Mark 1:8–Mark 1:13,Matt 3:11–Matt 4:2,pericope_direction_requirement,Matthew has a higher present-indicative ratio in the span (0.4286 vs 0.1538); Mark→Matthew would require added present-tense vividness.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
oral_tradition_network:optional,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_2,Mark 1:8–Mark 1:13,Matt 3:11–Matt 4:2,pericope_direction_requirement,Matthew has a higher present-indicative ratio in the span (0.4286 vs 0.1538); Mark→Matthew would require added present-tense vividness.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_matthew,Mark↔Matthew,Mark_Matthew_block_2,Matt 3:11–Matt 4:2,Mark 1:8–Mark 1:13,pericope_direction_requirement,"Mark span is shorter (94 vs 175); this requires abbreviation, omission, or condensation.",Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,mark_used_matthew,Mark↔Matthew,Mark_Matthew_block_2,Matt 3:11–Matt 4:2,Mark 1:8–Mark 1:13,pericope_direction_requirement,"Mark span is shorter (94 vs 175); this requires abbreviation, omission, or condensation.",Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_matthew,Mark↔Matthew,Mark_Matthew_block_2,Matt 3:11–Matt 4:2,Mark 1:8–Mark 1:13,pericope_direction_requirement,"Within the span Mark lacks 3 relative Matthean verses, which requires omission or stronger compression.",Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,mark_used_matthew,Mark↔Matthew,Mark_Matthew_block_2,Matt 3:11–Matt 4:2,Mark 1:8–Mark 1:13,pericope_direction_requirement,"Within the span Mark lacks 3 relative Matthean verses, which requires omission or stronger compression.",Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_matthew,Mark↔Matthew,Mark_Matthew_block_2,Matt 3:11–Matt 4:2,Mark 1:8–Mark 1:13,pericope_direction_requirement,Mark has more tempo markers (2 vs 1); Matthew→Mark implies intensification or vividization.,Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,mark_used_matthew,Mark↔Matthew,Mark_Matthew_block_2,Matt 3:11–Matt 4:2,Mark 1:8–Mark 1:13,pericope_direction_requirement,Mark has more tempo markers (2 vs 1); Matthew→Mark implies intensification or vividization.,Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_matthew,Mark↔Matthew,Mark_Matthew_block_2,Matt 3:11–Matt 4:2,Mark 1:8–Mark 1:13,pericope_direction_requirement,Matthew→Mark would require de-scripturalization or removal of explicit citation markers (1→0).,Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,mark_used_matthew,Mark↔Matthew,Mark_Matthew_block_2,Matt 3:11–Matt 4:2,Mark 1:8–Mark 1:13,pericope_direction_requirement,Matthew→Mark would require de-scripturalization or removal of explicit citation markers (1→0).,Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_matthew,Mark↔Matthew,Mark_Matthew_block_2,Matt 3:11–Matt 4:2,Mark 1:8–Mark 1:13,pericope_direction_requirement,Matthew→Mark would fit smoothing away from present-tense vividness (0.4286→0.1538).,Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,mark_used_matthew,Mark↔Matthew,Mark_Matthew_block_2,Matt 3:11–Matt 4:2,Mark 1:8–Mark 1:13,pericope_direction_requirement,Matthew→Mark would fit smoothing away from present-tense vividness (0.4286→0.1538).,Markan roughness/vividness and shorter discourse structure remain counter-pressure.,Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_3,Mark 1:15–Mark 1:21,Matt 4:17–Matt 4:23,pericope_direction_requirement,"Matthew span is longer (131 tokens vs 112); this requires expansion, insertion, or fuller retelling.",Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
two_source_mark_q,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_3,Mark 1:15–Mark 1:21,Matt 4:17–Matt 4:23,pericope_direction_requirement,"Matthew span is longer (131 tokens vs 112); this requires expansion, insertion, or fuller retelling.",Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
farrer_mark_matthew_luke,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_3,Mark 1:15–Mark 1:21,Matt 4:17–Matt 4:23,pericope_direction_requirement,"Matthew span is longer (131 tokens vs 112); this requires expansion, insertion, or fuller retelling.",Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_3,Mark 1:15–Mark 1:21,Matt 4:17–Matt 4:23,pericope_direction_requirement,"Matthew span is longer (131 tokens vs 112); this requires expansion, insertion, or fuller retelling.",Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
proto_mark_plus_sayings:optional,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_3,Mark 1:15–Mark 1:21,Matt 4:17–Matt 4:23,pericope_direction_requirement,"Matthew span is longer (131 tokens vs 112); this requires expansion, insertion, or fuller retelling.",Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
oral_tradition_network:optional,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_3,Mark 1:15–Mark 1:21,Matt 4:17–Matt 4:23,pericope_direction_requirement,"Matthew span is longer (131 tokens vs 112); this requires expansion, insertion, or fuller retelling.",Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_3,Mark 1:15–Mark 1:21,Matt 4:17–Matt 4:23,pericope_direction_requirement,Mark has more tempo markers εὐθύς/εὐθέως in this span (3 vs 2); Mark→Matthew implies tempo smoothing or de-intensification.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
two_source_mark_q,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_3,Mark 1:15–Mark 1:21,Matt 4:17–Matt 4:23,pericope_direction_requirement,Mark has more tempo markers εὐθύς/εὐθέως in this span (3 vs 2); Mark→Matthew implies tempo smoothing or de-intensification.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
farrer_mark_matthew_luke,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_3,Mark 1:15–Mark 1:21,Matt 4:17–Matt 4:23,pericope_direction_requirement,Mark has more tempo markers εὐθύς/εὐθέως in this span (3 vs 2); Mark→Matthew implies tempo smoothing or de-intensification.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_3,Mark 1:15–Mark 1:21,Matt 4:17–Matt 4:23,pericope_direction_requirement,Mark has more tempo markers εὐθύς/εὐθέως in this span (3 vs 2); Mark→Matthew implies tempo smoothing or de-intensification.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
proto_mark_plus_sayings:optional,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_3,Mark 1:15–Mark 1:21,Matt 4:17–Matt 4:23,pericope_direction_requirement,Mark has more tempo markers εὐθύς/εὐθέως in this span (3 vs 2); Mark→Matthew implies tempo smoothing or de-intensification.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
oral_tradition_network:optional,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_3,Mark 1:15–Mark 1:21,Matt 4:17–Matt 4:23,pericope_direction_requirement,Mark has more tempo markers εὐθύς/εὐθέως in this span (3 vs 2); Mark→Matthew implies tempo smoothing or de-intensification.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke,matthew_used_mark,Mark↔Matthew,Mark_Matthew_block_3,Mark 1:15–Mark 1:21,Matt 4:17–Matt 4:23,pericope_direction_requirement,Mark uses βασιλεία τοῦ θεοῦ (1) while Matthew uses βασιλεία τῶν οὐρανῶν (1); Mark→Matthew implies terminology substitution.,Matthew has large additions/interpositions in adjacent gaps; low-score/reordered pairs require strong Matthean redaction model.,Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.,directional_model_requirements_by_pericope
